close,high,low,open,volume,returns,range,ma_12,ma_21,hmm,ma_signal,hmm_signal,main_signal,log_returns_benchmark,benchmark_product,benchmark_product_exp,log_returns_strategy,log_returns_product,strategy_product_exp
hbar_usd,hbar_usd,hbar_usd,hbar_usd,hbar_usd,,,,,,,,,,,,,,
0.34257400035858154,0.34549298882484436,0.33256199955940247,0.34237000346183777,141996603,0.0011250694350215529,0.038882942977771506,0.33429649968942005,0.31157071249825613,1,1.0,1,1.0,0.0011244370187018118,1.4435334484287976,3.2356358072980482,0.001514777719782765,0.7798427816267397,1.181129324936292
0.37784498929977417,0.4456239938735962,0.3398970067501068,0.3428890109062195,835014484,0.10295874440054864,0.31105595231446137,0.3355768322944641,0.3212579978363855,0,1.0,1,1.0,0.09799633648984785,1.5415297849186453,3.6717315517554585,0.09619556588909678,0.8760383475158364,1.4013674538094674
0.3942030072212219,0.4185050129890442,0.3688589930534363,0.37751200795173645,474163043,0.04329293330516992,0.13459349201339865,0.3394194170832634,0.33000909359682173,0,1.0,1,1.0,0.04238199306251127,1.5839117779811567,3.873984514245266,0.04018685227616271,0.9162251997919991,1.4998361751625602
0.36827799677848816,0.3939239978790283,0.35074400901794434,0.3929919898509979,340102935,-0.06576563336104879,0.12310969753121248,0.34112899998823804,0.3370569504442669,0,1.0,1,1.0,-0.06802794435146635,1.5158838336296903,3.553443835673982,-0.06494572874042388,0.8512794710515752,1.3426422782159144
0.35333800315856934,0.37177300453186035,0.34716299176216125,0.36827999353408813,261938223,-0.040567163258751315,0.07088892927434864,0.3439511681596438,0.3411017131237757,1,1.0,1,1.0,-0.04141296416962386,1.4744708694600663,3.3687235362026406,-0.04147219963481505,0.8098072714167601,1.2474747923007556
0.36447200179100037,0.36447200179100037,0.34202098846435547,0.353318989276886,231323547,0.031510900420848253,0.06564220934933851,0.34564800063769024,0.34559142731484915,1,1.0,1,1.0,0.03102462101656968,1.505495490476636,3.5063859485181377,0.03232879214911706,0.8421360635658772,1.3213201721721433
0.3204379975795746,0.3649280071258545,0.3157869875431061,0.3649280071258545,234337648,-0.12081587610308753,0.1556144537970885,0.34585025161504745,0.3477025230725606,0,0.0,1,1.0,-0.12876093349785528,1.3767345569787808,2.961942982089276,-0.12967745895123267,0.7124586046146446,1.038998191453326
0.33306699991226196,0.34375,0.3161979913711548,0.3205449879169464,167747931,0.03941168784002036,0.08713530566519179,0.34642650187015533,0.34608918996084304,0,1.0,1,0.0,0.038654868324075865,1.4153894253028567,3.118089842139338,0.0,0.7124586046146446,1.038998191453326
0.31822100281715393,0.33698800206184387,0.314859002828598,0.3331260085105896,269090111,-0.04457360560793722,0.07028225025946733,0.3474932511647542,0.34207347603071303,0,1.0,1,1.0,-0.04559755187233305,1.3697918734305237,2.9345317296577673,-0.04530345949736542,0.6671551451172792,0.9486856995746722
0.3275879919528961,0.33812201023101807,0.3065269887447357,0.3183709979057312,337404815,0.02943548368215132,0.10307419133195328,0.34918708354234695,0.3413813327039991,0,1.0,1,1.0,0.029010577899038527,1.3988024513295623,3.050346574183015,0.027937808137026218,0.6950929532543054,1.003895333876879
0.2989619970321655,0.32953399419784546,0.28125301003456116,0.32739099860191345,223994759,-0.08738413990720006,0.17166388426332357,0.34509791682163876,0.33835661837032865,0,1.0,1,1.0,-0.09144023162078195,1.3073622197087804,2.6964105224719583,-0.08655968179440068,0.6085332714599048,0.8377339642086745
0.32738399505615234,0.3277049958705902,0.2975449860095978,0.300244003534317,180937389,0.09506893286148621,0.10136285697659031,0.34386416524648666,0.3373705233846392,0,1.0,1,1.0,0.09081731367196483,1.3981795333807452,3.0478243262613365,0.08683764802993732,0.6953709194898421,1.0044524265421346
0.33825498819351196,0.36593300104141235,0.3274349868297577,0.3274820148944855,283874310,0.03320563406129562,0.1175745285633476,0.3435042475660642,0.3369177608262925,0,1.0,1,1.0,0.03266623524567918,1.4308457686264244,3.1822348995835803,0.03312051649154931,0.7284914359813914,1.071952575745104
0.3299410045146942,0.34579598903656006,0.3197529911994934,0.33851000666618347,188872932,-0.024579042346779545,0.08144723756725858,0.3395122488339742,0.3374162855602446,0,1.0,1,1.0,-0.024886149722923225,1.4059596189035013,3.0794395708825366,-0.021001292921528667,0.7074901430598628,1.0288926326574854
0.34918099641799927,0.3819809854030609,0.33147498965263367,0.33147498965263367,348818632,0.05831343070439177,0.15236744046166062,0.3357604146003723,0.3376577610061282,0,0.0,1,1.0,0.05667653786607156,1.462636156769573,3.31732568761195,0.05184043841740826,0.7593305814772711,1.1368452977846268
0.35692399740219116,0.36561599373817444,0.33047398924827576,0.34911200404167175,242554518,0.02217474909465822,0.10633818585794197,0.3348142479856809,0.3395107615561712,0,0.0,1,0.0,0.021932464537302087,1.484568621306875,3.4130613014946674,0.0,0.7593305814772711,1.1368452977846268
0.4088729918003082,0.40982699394226074,0.3360219895839691,0.3572779893875122,315024748,0.14554637619274335,0.21964337646375487,0.3394421637058258,0.34344985655375887,0,0.0,1,0.0,0.13588170763772128,1.6204503289445962,4.055366381843648,0.0,0.7593305814772711,1.1368452977846268
